age,tenure_months,monthly_charges,num_services,support_calls,satisfaction_score,gender_male,contract_type_ord,region_North,region_South,region_West,payment_Cash,payment_Transfer,tenure_years,charges_per_service,support_calls_per_year,service_intensity,satisfaction_per_charge,log_monthly_charges,is_long_tenure,has_many_support_calls,is_low_satisfaction
-1.4414270073445425,-1.0851934464024424,1.0076408067368243,-1.2592981048996248,-0.5581248981156959,0.25425457137256385,0,1.2451456127293807,0,1,0,1,0,-1.0851934464024424,1.5194144708336743,-0.04870806814896348,-0.3914955721664459,-0.5565716001410124,0.950604403213866,0,0,0
-1.2830887597270726,-0.32035122340261857,0.07478020932900645,0.11604453526378809,1.616387691945457,-1.2323030559611783,1,-1.2451456127293807,0,0,0,0,1,-0.32035122340261873,-0.36927081194959777,0.9530513309406228,-0.19147702158787014,-0.8527246604821603,0.28050772738566676,1,1,1
-1.0409243810180007,-1.0851934464024424,-0.30472290535249164,-1.2592981048996248,-0.5581248981156959,1.565923066078807,0,-1.2451456127293807,1,0,0,0,1,-1.0851934464024424,0.5500037339257774,-0.04870806814896348,-0.3914955721664459,0.6634227433772542,-0.06838630722793206,0,0,0
0.5424580951566997,-0.08501515478728813,-1.3664522074783585,0.4598801953046413,-0.19570613310550378,-1.1448584896474288,0,-1.2451456127293807,1,0,0,1,0,-0.08501515478728823,-0.7591290719765732,-0.28117209595163406,-0.17814245154929836,0.07153843233765904,-1.5514041051684473,1,0,1
0.1419554688301582,1.68000535982769,1.3245698784449917,1.491387175427201,0.5291313969148805,0.42914370400006313,0,0.0,0,0,1,0,1,1.6800053598276903,-0.42455387442034187,-0.3917653110565039,-0.26481715680001455,-0.5831191983830558,1.1368471410999283,1,1,0
0.7566804301685708,0.2679889481357075,-0.3486938544688861,-1.603133764940478,0.5291313969148805,-0.6201910917649316,1,0.0,1,0,0,0,1,0.2679889481357074,2.0041198392876227,-0.026176093822936324,-0.5248412725521631,-0.41481274633816995,-0.11284765382554579,1,1,0
-0.49139752163972233,0.7386610853663683,0.6240788352138132,0.4598801953046413,-1.6453811931462723,0.5165882703138127,0,-1.2451456127293807,0,0,0,0,1,0.7386610853663681,-0.3390272909233351,-1.1077108614722404,-0.2884557127774827,-0.35186202459741334,0.7004856932164704,1,0,0
0.6821683136427028,-1.7323676350946011,1.5674248127955408,1.1475515153863478,0.5291313969148805,0.8663665355688109,1,-1.2451456127293807,1,0,0,0,1,-1.732367635094601,-0.3241871052846943,2.8024532984906285,6.409135147505131,-0.5201056358089021,1.269117692551564,0,1,0
-0.36100131771945304,-1.4970315664792706,-1.0813175143620455,-0.5716267848179184,1.616387691945457,-0.9699693570199297,1,1.2451456127293807,0,0,0,1,0,-1.4970315664792708,-0.49636022642738553,3.377477439661638,0.3419057799549986,-0.11836776541637023,-1.0397030506474134,0,1,1
0.49588802232803214,-0.849857377787112,-1.0099492815654358,-1.2592981048996248,-0.19570613310550378,1.3910339334513078,1,1.2451456127293807,0,0,1,0,1,-0.849857377787112,0.029070386901817433,0.1025780451829333,-0.4228710310807323,1.6059408847161167,-0.9290700694950427,0,0,0
-0.752189929480261,-0.9086913949409446,1.2207307909162755,1.491387175427201,0.5291313969148805,-0.008079127568684617,0,1.2451456127293807,0,1,0,0,1,-0.9086913949409445,-0.43989454948378126,0.774960771102474,0.45024916151839384,-0.6854477116634323,1.0776341135191962,0,1,0
-0.42619941967958735,1.1504992054431966,1.4020263965038717,1.491387175427201,-0.19570613310550378,0.8663665355688109,1,0.0,1,0,0,0,0,1.1504992054431968,-0.4131108301547796,-0.5611287745957104,-0.21893054813787075,-0.479663415007916,1.1799491515549154,1,0,0
-0.4448274488110547,1.1504992054431966,-0.9673312847295457,0.11604453526378809,1.2539689269352647,1.2161448008238094,0,0.0,1,0,0,1,0,1.1504992054431968,-0.6258648394765076,-0.014546687719180388,-0.35489087009977843,1.3859231231152183,-0.8656920504922785,1,1,0
-1.3576008762529406,1.2093332225970292,-0.09569177801455393,1.491387175427201,1.2539689269352647,1.7408121987063063,1,1.2451456127293807,1,0,0,1,0,1.2093332225970292,-0.6343763323727264,-0.03189850000097518,-0.22481344668429956,0.5514247227269277,0.13093726063676162,1,1,0
0.5238300660252324,0.44449099959720534,0.7962420129080041,-1.603133764940478,1.616387691945457,-0.9699693570199297,1,0.0,0,0,1,0,0,0.44449099959720517,3.695591666315061,0.41725316091327846,-0.5248412725521631,-0.9009629636442743,0.8164654248545368,1,1,1
-0.53796759446839,0.1503209138280423,1.2863489765207412,0.4598801953046413,0.16671263190468838,-0.7950802243924305,1,0.0,0,1,0,0,0,0.15032091382804227,-0.19925510956356618,-0.1663750451848832,-0.21893054813787075,-0.9238965025942772,1.115246606616539,1,1,0
-0.007068764221578441,0.5033250167510379,-0.40247370761893814,-1.603133764940478,0.8915501619250726,-0.8825247907061802,1,-1.2451456127293807,0,1,0,1,0,0.5033250167510379,1.924668134561666,0.055115735118024395,-0.5248412725521631,-0.5253853080061174,-0.16854460903291887,1,1,1
0.4865740077622985,0.5621590339048705,0.8239775346583456,0.4598801953046413,-0.19570613310550378,0.25425457137256385,0,-1.2451456127293807,0,1,0,1,0,0.5621590339048703,-0.29683864986939046,-0.4560168348117625,-0.27115920840372554,-0.5056796379617569,0.8345626035176464,1,0,0
0.7287383864713705,0.9739971539816988,0.7881242992249776,1.491387175427201,0.8915501619250726,1.7408121987063063,0,-1.2451456127293807,0,0,1,1,0,0.9739971539816986,-0.5038057006438431,-0.10255566780946894,-0.19981112786197744,-0.003873082196082709,0.8111389283188586,1,1,0
-0.12815095357611475,0.9151631368278662,0.9636698576204299,0.11604453526378809,-1.6453811931462723,1.7408121987063063,1,1.2451456127293807,0,1,0,1,0,0.9151631368278662,-0.15040385176111376,-1.1077108614722404,-0.34042700606127774,-0.07937983898510324,0.9234033299662336,1,0,0
-0.10952292444464742,-1.5558655836331032,-1.3309372101151165,-1.603133764940478,-1.6453811931462723,0.5165882703138127,0,-1.2451456127293807,1,0,0,0,1,-1.555865583633103,0.553001911462606,-1.1077108614722404,-0.5248412725521631,1.6630134691415162,-1.4804136039921527,0,0,0
-1.8791856919340184,0.7386610853663683,1.372937922473026,-0.5716267848179184,0.16671263190468838,1.2161448008238094,1,-1.2451456127293807,1,0,0,0,1,0.7386610853663681,0.410088782207112,-0.33752701178258454,-0.406648492664823,-0.37454814049029583,1.1638663527034967,1,1,0
0.09051270799666075,-0.4968532748641164,1.2430545035445988,0.8037158553454946,-0.19570613310550378,1.478478499765058,1,-1.2451456127293807,0,0,0,1,0,-0.4968532748641164,-0.30347747155808236,-0.11100235010915618,0.0027438898435005075,-0.26036457493559145,1.090506182668738,0,0,0
-1.4973110947389434,0.797495102520201,1.014743806209473,-1.2592981048996248,-0.19570613310550378,-1.0574139233336792,1,1.2451456127293807,1,0,0,0,0,0.7974951025202008,1.5246612815231244,-0.5025664081446536,-0.4863191813296226,-0.9630252507004837,0.9549654202360727,1,0,1
-1.134064526675336,0.09148689667420969,-1.3468343994110439,1.1475515153863478,-0.19570613310550378,0.079365438745065,0,-1.2451456127293807,0,1,0,0,0,0.09148689667420958,-0.8025629878275604,-0.3375270117825844,-0.10460027739717562,1.2714894413044033,-1.5118927523407542,1,0,0
0.43068992036789716,1.2681672397508619,-0.9933756161292564,-0.9154624448587716,-0.19570613310550378,1.1287002345100594,0,-1.2451456127293807,0,1,0,0,0,1.2681672397508617,-0.29548233145987285,-0.578209464810602,-0.4594264006648302,1.3729739099883689,-0.9041943267497583,1,0,0
-0.435513434245321,1.4446692912123595,-1.606601237267898,-0.9154624448587716,-0.19570613310550378,-0.18296826019618387,0,1.2451456127293807,0,0,0,1,0,1.4446692912123593,-0.5974654355859927,-0.6019184825715708,-0.46293076880165157,1.8177086498995487,-2.107461747071977,1,0,0
1.436603493467119,1.1504992054431966,1.6272929512078624,-0.22779112477706515,0.16671263190468838,1.6533676323925572,0,0.0,0,0,1,0,0,1.1504992054431968,0.20941076574205447,-0.424483252876578,-0.38888095059025535,-0.32813591840094003,1.3004786969888555,1,1,0
-0.4168854051138537,0.09148689667420969,-0.4092384690214602,-0.22779112477706515,0.8915501619250726,1.6533676323925572,0,1.2451456127293807,1,0,0,0,0,0.09148689667420958,-0.392323465899435,0.24011087548465723,-0.3147207749746693,0.8208936445923763,-0.17565672121572332,1,1,0
0.8125645175629721,-0.08501515478728813,0.7482122069500966,-1.603133764940478,0.16671263190468838,1.3910339334513078,1,1.2451456127293807,0,0,1,0,0,-0.08501515478728823,3.624634797943453,-0.07453740457148246,-0.5248412725521631,-0.10256996043136624,0.784751161688965,1,1,0
-1.0595524101494675,0.09148689667420969,1.3174668789723436,0.11604453526378809,0.5291313969148805,1.04125566819631,0,-1.2451456127293807,0,0,0,1,0,0.09148689667420958,-0.06329013777437306,0.04756491306224358,-0.26219065058029595,-0.40804811635382143,1.1328497243267095,1,1,0
-0.24923314293065038,0.9151631368278662,-0.35004680674939054,0.8037158553454946,0.16671263190468838,-0.7950802243924305,0,1.2451456127293807,0,0,0,0,1,0.9151631368278662,-0.5976736423593835,-0.3773641074561875,-0.2666612994649235,-0.5040776289220096,-0.1142307984340252,1,1,0
-1.0781804392809347,0.6209930510587032,-0.6054165496946056,1.491387175427201,1.616387691945457,-0.6201910917649316,0,0.0,1,0,0,0,0,0.6209930510587031,-0.7096805581727368,0.33093444266504174,-0.15337825004909394,-0.2665233995752864,-0.3931904804716003,1,1,0
-0.39825737598238703,1.2093332225970292,0.3741209013906162,-0.5716267848179184,-1.2829624281360803,0.16681000505881463,0,0.0,0,0,1,0,0,1.2093332225970292,0.041188021113166134,-0.9732343162883322,-0.42483199726287535,-0.3857225112599655,0.519752539974974,1,0,0
0.9243326923517747,-0.4968532748641164,0.28042895596568274,1.1475515153863478,0.8915501619250726,0.16681000505881463,0,-1.2451456127293807,1,0,0,0,1,-0.4968532748641164,-0.5354475780186319,0.6365290334131569,0.07811319875716669,-0.34850374697755365,0.4477700181396072,0,1,0
-0.47885361323241465,-0.026181137633455528,-0.3010022865811044,1.1475515153863478,-0.9205436631258881,-0.008079127568684617,0,1.2451456127293807,1,0,0,0,1,-0.026181137633455524,-0.6308895629410073,-0.7042812259205159,-0.07748795512911198,-0.13090855835396734,-0.06466721154409244,1,0,0
