customer_id,age,tenure_months,monthly_charges,num_services,support_calls,satisfaction_score,churn,gender_male,contract_type_ord,region_North,region_South,region_West,payment_Cash,payment_Transfer,tenure_years,charges_per_service,support_calls_per_year,service_intensity,satisfaction_per_charge,log_monthly_charges,is_long_tenure,has_many_support_calls,is_low_satisfaction
1012,47.3,57.0,65.45,1.0,3.0,2.0,1,0,1,0,1,0,0,0,4.75,32.725,0.5217391304347826,0.017241379310344827,0.030097817908201655,4.196449785159254,1,0,1
1013,38.8,5.0,80.34,9.0,7.0,1.6,1,0,1,0,0,1,1,0,0.4166666666666667,8.034,4.941176470588235,1.5,0.01967051880993361,4.398637900479079,0,1,1
1014,51.5,59.0,118.46,1.0,4.0,2.0,1,0,1,1,0,0,0,0,4.916666666666667,59.23,0.676056338028169,0.016666666666666666,0.016742005692281937,4.7829815873041595,1,0,1
1015,43.6,27.0,56.15,7.0,8.0,4.4,1,1,0,1,0,0,0,1,2.25,7.01875,2.4615384615384617,0.25,0.07699037620297464,4.04567939024082,1,1,0
1016,27.7,46.0,69.97,8.0,4.0,2.3,0,1,0,0,0,0,1,0,3.8333333333333335,7.774444444444445,0.8275862068965516,0.1702127659574468,0.03240805974355361,4.262257252536892,1,0,0
1017,42.4,26.0,51.84,0.0,3.0,3.7,0,0,2,0,0,0,1,0,2.1666666666666665,51.84,0.9473684210526316,0.0,0.0700227100681302,3.9672684796541247,1,0,0
1018,26.5,19.0,99.92,5.0,2.0,4.4,1,1,0,0,1,0,0,1,1.5833333333333333,16.653333333333332,0.7741935483870969,0.25,0.04359889021006738,4.614328123772857,0,0,0
1019,48.5,46.0,80.07,5.0,2.0,1.3,1,1,1,0,1,0,0,1,3.8333333333333335,13.344999999999999,0.4137931034482758,0.10638297872340426,0.016035524855063526,4.395312978999615,1,0,1
1020,37.4,41.0,41.64,3.0,3.0,2.5771921379740066,0,1,1,0,0,1,0,0,3.4166666666666665,10.41,0.679245283018868,0.07142857142857142,0.06044071618137914,3.752792779857589,1,0,0
1021,35.8,9.0,69.97,6.0,3.0,2.2,1,0,1,0,1,0,1,0,0.75,9.995714285714286,1.7142857142857142,0.6,0.03099901366774694,4.262257252536892,0,0,0
1022,29.8,42.0,51.76,4.0,1.0,1.9,1,1,0,1,0,0,0,0,3.5,10.352,0.2222222222222222,0.09302325581395349,0.03601213040181956,3.965753327849114,1,0,1
1023,52.7,45.0,27.81,4.0,7.0,3.8,0,1,0,0,1,0,0,0,3.75,5.561999999999999,1.4736842105263157,0.08695652173913043,0.1318986463033669,3.360722549096437,1,1,0
1024,36.1,23.0,22.98,4.0,5.0,4.6,1,0,0,0,1,0,0,1,1.9166666666666667,4.596,1.7142857142857142,0.16666666666666666,0.19182652210175144,3.177220149599368,0,1,0
1025,32.9,55.0,54.65,8.0,8.0,2.2,1,1,0,0,1,0,0,0,4.583333333333333,6.072222222222222,1.4328358208955225,0.14285714285714285,0.039532794249775384,4.019082077721554,1,1,0
1026,38.349999999999994,38.0,21.9,6.0,7.0,3.3,0,1,0,1,0,0,0,0,3.1666666666666665,3.1285714285714286,1.6800000000000002,0.15384615384615385,0.14410480349344978,3.131136910560194,1,1,0
1027,44.4,20.0,36.55,3.0,1.0,2.2,1,1,0,1,0,0,0,1,1.6666666666666667,9.1375,0.37499999999999994,0.14285714285714285,0.05858854860186419,3.6256733782101436,0,0,0
1028,42.4,1.0,92.52,9.0,0.0,3.2,1,1,0,0,0,1,1,0,0.08333333333333333,9.251999999999999,0.0,4.5,0.03421727972626176,4.538175317163813,0,0,0
1029,43.0,40.0,90.81,8.0,4.0,3.5,0,0,2,1,0,0,0,0,3.3333333333333335,10.09,0.9230769230769229,0.1951219512195122,0.03812220890970482,4.519721224155608,1,0,0
1030,43.2,13.0,93.86,9.0,4.0,3.4,0,0,1,0,0,0,1,0,1.0833333333333333,9.386,1.9200000000000004,0.6428571428571429,0.035842293906810034,4.552402120449436,0,0,0
1031,63.7,45.0,51.72,7.0,2.0,2.934928664431251,0,1,0,0,0,0,0,1,3.75,6.465,0.42105263157894735,0.15217391304347827,0.055670118824568494,3.9649948901942516,1,0,0
1032,33.1,31.0,109.0,3.0,7.0,1.5,1,0,1,0,0,0,0,0,2.5833333333333335,27.25,1.9534883720930232,0.09375,0.013636363636363636,4.700480365792417,1,1,1
1033,31.9,28.0,79.38,7.0,5.0,3.8,0,0,0,0,0,1,1,0,2.3333333333333335,9.9225,1.5,0.2413793103448276,0.04727544165215228,4.386765389021055,1,1,0
1034,28.2,10.0,32.6,3.0,7.0,3.7,1,0,1,1,0,0,0,1,0.8333333333333334,8.15,3.818181818181818,0.2727272727272727,0.11011904761904762,3.5145260669691587,0,1,0
1035,45.4,42.0,34.37,2.0,1.0,3.7,0,0,0,0,1,0,0,1,3.5,11.456666666666665,0.2222222222222222,0.046511627906976744,0.10460842521911226,3.5658640032173894,1,0,0
1036,51.5,10.0,89.31,4.0,8.0,1.3,1,0,0,1,0,0,0,0,0.8333333333333334,17.862000000000002,4.363636363636363,0.36363636363636365,0.014394862141512569,4.503248196262708,0,1,1
1037,36.6,25.0,37.29,9.0,2.0,2.8,1,1,0,0,0,0,0,1,2.0833333333333335,3.729,0.6486486486486486,0.34615384615384615,0.07312614259597806,3.6451887654892032,1,0,0
1038,31.68019971745617,50.0,70.73,5.0,4.0,2.6,0,1,1,0,0,0,0,0,4.166666666666667,11.788333333333334,0.7741935483870968,0.09803921568627451,0.03624703750174264,4.272909070138343,1,0,0
1039,28.1,55.0,119.18,3.0,5.0,1.3,0,0,1,0,0,1,0,1,4.583333333333333,29.795,0.8955223880597015,0.05357142857142857,0.010817107671825595,4.788990618905782,1,1,1
1040,45.8,59.0,20.4,4.0,8.0,1.9,0,0,1,0,0,0,1,0,4.916666666666667,4.08,1.352112676056338,0.06666666666666667,0.08878504672897196,3.0633909220278057,1,1,1
1041,46.32861533423351,57.0,21.66,2.0,2.0,2.8,1,0,1,1,0,0,1,0,4.75,7.22,0.34782608695652173,0.034482758620689655,0.12356575463371579,3.12060125559986,1,0,0
1042,44.5,33.0,119.31,6.0,2.0,4.0,0,1,2,0,0,1,0,1,2.75,17.044285714285714,0.5333333333333333,0.17647058823529413,0.0332474441027346,4.7900717450454335,1,0,0
1043,30.0,12.0,78.46,3.0,3.0,2.6483328491187126,1,1,2,0,0,0,0,1,1.0,19.615,1.5,0.23076923076923078,0.03332913225671675,4.375253750386452,0,0,0
1044,40.8,50.0,32.69,5.0,3.0,4.3,0,0,1,0,0,1,1,0,4.166666666666667,5.448333333333333,0.5806451612903225,0.09803921568627451,0.12763431285247848,3.5172010574184616,1,0,0
1045,39.4,48.0,109.73,3.0,1.0,3.2,1,1,1,0,1,0,0,1,4.0,27.4325,0.2,0.061224489795918366,0.028899123995303894,4.707094805710017,1,0,0
1046,40.6,59.0,108.04,3.0,1.0,4.0,0,0,1,0,1,0,0,0,4.916666666666667,27.01,0.16901408450704225,0.05,0.036683785766691124,4.691714787388277,1,0,0
1047,48.5,39.0,73.62,9.0,2.0,2.9,0,0,0,0,1,0,0,0,3.25,7.362,0.47058823529411764,0.225,0.0388635754489413,4.312408567793012,1,0,0
1048,40.7,9.0,82.18,3.0,4.0,3.0,1,0,1,0,0,0,0,0,0.75,20.545,2.2857142857142856,0.3,0.03606636210627554,4.421006934314765,0,0,0
1049,46.1,30.0,47.32,0.0,3.0,3.5,0,1,0,1,0,0,0,1,2.5,47.32,0.8571428571428571,0.0,0.07243377483443708,3.8778455536265595,1,0,0
1050,43.88299217941226,27.0,25.05,3.0,3.0,4.7,1,0,2,0,0,1,0,1,2.25,6.2625,0.9230769230769231,0.10714285714285714,0.18042226487523993,3.260017768199376,1,0,0
1051,41.5,50.0,79.46,5.0,7.0,3.0,1,0,1,1,0,0,0,1,4.166666666666667,13.243333333333332,1.3548387096774193,0.09803921568627451,0.037285607755406416,4.387760166521642,1,1,0
1052,45.6,24.0,49.48,0.0,2.0,3.1,1,0,2,0,1,0,0,1,2.0,49.48,0.6666666666666666,0.0,0.06141045958795563,3.9215772182329576,0,0,0
1053,20.5,20.0,86.36,3.0,5.0,3.4,1,0,2,0,1,0,1,0,1.6666666666666667,21.59,1.8749999999999998,0.14285714285714285,0.03891941391941392,4.470037511996595,0,1,0
1054,34.2,5.0,103.62,1.0,7.0,4.0,1,1,1,0,0,0,1,0,0.4166666666666667,51.81,4.941176470588235,0.16666666666666666,0.038233607340852606,4.650334737942465,0,1,0
1055,32.4,50.0,21.82,5.0,1.0,1.3,0,0,2,0,0,0,0,0,4.166666666666667,3.6366666666666667,0.1935483870967742,0.09803921568627451,0.05696757230499562,3.1276373444339294,1,0,1
1056,30.3,45.0,79.57,7.0,3.0,3.1,1,0,1,0,0,1,0,0,3.75,9.94625,0.631578947368421,0.15217391304347827,0.03847585950105499,4.3891263717891045,1,0,0
1057,34.7,3.0,43.13,9.0,1.0,2.9,1,0,0,0,0,1,0,0,0.25,4.313000000000001,0.8,2.25,0.06571493315205075,3.7871398232814557,0,0,0
1058,55.9,26.0,107.39,3.0,2.0,4.7,0,0,0,1,0,0,1,0,2.1666666666666665,26.8475,0.6315789473684211,0.1111111111111111,0.04336193375772673,4.685735833827659,1,0,0
1059,27.6,29.0,45.37,8.0,3.0,3.0,1,1,0,1,0,0,0,1,2.4166666666666665,5.04111111111111,0.8780487804878049,0.26666666666666666,0.06469700237222342,3.8366526984033693,1,0,0
1060,49.6,28.0,81.08,2.0,1.0,2.9,1,0,2,0,0,1,1,0,2.3333333333333335,27.026666666666667,0.3,0.06896551724137931,0.03533138401559454,4.407694381422459,1,0,0
1061,18.0,55.0,75.35,7.0,0.0,4.8,0,1,1,0,1,0,0,1,4.583333333333333,9.41875,0.0,0.125,0.06286836935166994,4.335328031664641,1,0,0
1062,34.0,9.0,59.62,5.0,4.0,2.8,1,1,0,1,0,0,0,1,0.75,9.936666666666666,2.2857142857142856,0.5,0.046189376443418015,4.104624871629657,0,0,0
1063,40.0,19.0,87.76,7.0,7.0,1.7,1,0,1,0,0,1,0,0,1.5833333333333333,10.97,2.709677419354839,0.35,0.019152771518702115,4.485936098064394,0,1,1
1064,46.982019723231744,11.0,92.58,7.0,3.0,1.9,1,1,0,0,0,0,0,1,0.9166666666666666,11.5725,1.565217391304348,0.5833333333333334,0.02030348365035264,4.5388166854380705,0,0,1
1065,46.5,15.0,76.69,5.0,8.0,1.4,1,1,2,1,0,0,0,0,1.25,12.781666666666666,3.5555555555555554,0.3125,0.018020337237739735,4.3527265489623295,0,1,1
1066,47.5,54.0,95.84,2.0,4.0,1.0,0,0,2,0,0,1,0,1,4.5,31.94666666666667,0.7272727272727273,0.03636363636363636,0.010326311441553077,4.573060132069858,1,0,1
1067,33.8,56.0,118.34,5.0,9.0,2.7,1,0,0,0,0,0,0,0,4.666666666666667,19.723333333333333,1.588235294117647,0.08771929824561403,0.02262443438914027,4.781976562093936,1,1,0
1068,32.5,3.0,61.93,8.0,2.0,4.1,1,1,2,0,0,0,0,0,0.25,6.881111111111111,1.6,2.0,0.06515175591927538,4.1420229975388425,0,0,0
1069,48.3,38.0,71.46,9.0,5.0,3.9,1,1,1,0,0,1,0,0,3.1666666666666665,7.145999999999999,1.2000000000000002,0.23076923076923078,0.05382279878553685,4.283034685466931,1,1,0
1070,35.7,14.0,21.25,9.0,7.0,1.1,1,1,0,0,1,0,1,0,1.1666666666666667,2.125,3.2307692307692304,0.6,0.04943820224719102,3.1023420086122493,0,1,1
1071,22.7,12.0,99.6,1.0,3.0,3.3,1,0,2,0,1,0,1,0,1.0,49.8,1.5,0.07692307692307693,0.032803180914512925,4.611152257665639,0,0,0
1072,24.4,25.0,72.02,5.0,9.0,1.6,1,1,0,0,0,0,0,1,2.0833333333333335,12.003333333333332,2.918918918918919,0.19230769230769232,0.021911804984935637,4.29073337622749,1,1,1
1073,27.0,12.0,60.8,1.0,3.0,4.8,1,0,0,1,0,0,0,1,1.0,30.4,1.5,0.07692307692307693,0.07766990291262137,4.123903364463645,0,0,0
1074,44.0,29.0,29.41,6.0,4.0,1.7,1,0,0,1,0,0,1,0,2.4166666666666665,4.201428571428571,1.1707317073170733,0.2,0.05590266359750082,3.4147715016892732,1,0,1
1075,39.7,59.0,108.97,9.0,6.0,3.5,1,0,1,0,0,1,0,1,4.916666666666667,10.897,1.0140845070422535,0.15,0.031826861871419476,4.700207601322843,1,1,0
1076,46.3,35.0,59.5,0.0,6.0,2.3,0,1,1,1,0,0,0,1,2.9166666666666665,59.5,1.5319148936170213,0.0,0.03801652892561983,4.102643365036796,1,1,0
1077,32.9,43.0,88.26,6.0,0.0,3.6,0,0,0,0,0,0,0,1,3.5833333333333335,12.608571428571429,0.0,0.13636363636363635,0.04033161550526552,4.491553459201124,1,0,0
1078,39.9,28.0,34.94,9.0,8.0,2.6,1,1,0,0,1,0,0,1,2.3333333333333335,3.4939999999999998,2.4,0.3103448275862069,0.07234279354479689,3.581850881355413,1,1,0
1079,45.5,1.0,116.15,8.0,6.0,4.0,1,1,0,1,0,0,0,1,0.08333333333333333,12.905555555555557,5.538461538461539,4.0,0.03414425949637217,4.763455164953805,0,1,0
1080,34.3,5.0,37.84,3.0,9.0,1.9,1,1,2,0,0,0,1,0,0.4166666666666667,9.46,6.352941176470588,0.5,0.04891864057672502,3.659450643423124,0,1,1
1081,43.5,16.0,39.95,1.0,4.0,4.6,0,1,2,0,0,1,0,1,1.3333333333333333,19.975,1.7142857142857144,0.058823529411764705,0.11233211233211232,3.7123518102990785,0,0,0
1082,30.1,15.0,105.9,9.0,6.0,3.0,1,0,2,0,1,0,0,1,1.25,10.59,2.6666666666666665,0.5625,0.02806361085126286,4.671893818030999,0,1,0
1083,33.6,50.0,111.26,9.0,4.0,4.0,0,1,1,1,0,0,0,0,4.166666666666667,11.126000000000001,0.7741935483870968,0.17647058823529413,0.035631569570639586,4.720817609514054,1,0,0
1084,33.4,50.0,41.21,5.0,8.0,4.4,0,0,1,1,0,0,1,0,4.166666666666667,6.868333333333333,1.5483870967741935,0.09803921568627451,0.10424070125562664,3.7426571597944074,1,1,0
1085,23.6,51.0,66.98,9.0,8.0,5.0,0,1,2,1,0,0,1,0,4.25,6.698,1.5238095238095237,0.17307692307692307,0.07355104442483083,4.21921354426797,1,1,0
1086,43.8,38.0,93.35,0.0,9.0,1.9,1,1,1,0,0,1,0,0,3.1666666666666665,93.35,2.16,0.0,0.020137784843667197,4.547011271814559,1,1,1
1087,32.4,33.0,107.84,6.0,5.0,2.1,1,1,1,0,1,0,0,0,2.75,15.405714285714286,1.3333333333333333,0.17647058823529413,0.019294377067254686,4.689878913915045,1,1,0
1088,38.1,39.0,57.91,0.0,7.0,2.0,0,1,0,0,1,0,1,0,3.25,57.91,1.6470588235294117,0.0,0.03395009336275675,4.076010855533596,1,1,1
1089,43.8,25.0,71.7,9.0,3.0,2.1,1,1,1,1,0,0,0,0,2.0833333333333335,7.17,0.9729729729729729,0.34615384615384615,0.02888583218707015,4.286341384539473,1,0,0
1090,43.4,40.0,94.17,6.0,4.0,3.3,0,0,0,0,1,0,1,0,3.3333333333333335,13.452857142857143,0.9230769230769229,0.14634146341463414,0.03467479247662078,4.555664766084252,1,0,0
1091,46.0,47.0,93.11,9.0,7.0,5.0,1,0,0,0,0,1,1,0,3.9166666666666665,9.311,1.4237288135593222,0.1875,0.053129316756986504,4.544464310870697,1,1,0
1092,36.8,46.0,98.3,5.0,0.0,5.0,0,1,2,0,1,0,1,0,3.8333333333333335,16.383333333333333,0.0,0.10638297872340426,0.050352467270896276,4.598145571051127,1,0,0
1093,32.9,37.0,76.99,0.0,7.0,3.1,0,0,2,0,0,0,0,0,3.0833333333333335,76.99,1.714285714285714,0.0,0.03974868572893961,4.356580613342406,1,1,0
1094,37.0,4.0,30.46,0.0,0.0,3.6,1,0,0,1,0,0,0,1,0.3333333333333333,30.46,0.0,0.0,0.11443102352193261,3.4487168976301317,0,0,0
1095,18.0,43.0,110.4,3.0,5.0,4.4,0,1,0,1,0,0,0,1,3.5833333333333335,27.6,1.0909090909090908,0.06818181818181818,0.03949730700179533,4.713127327493184,1,1,0
1096,39.147684342015566,22.0,106.56,7.0,4.0,4.7,1,1,0,0,0,0,1,0,1.8333333333333333,13.32,1.411764705882353,0.30434782608695654,0.04369654146522871,4.678048831400664,0,0,0
1097,22.1,44.0,99.81,1.0,4.0,1.8,1,1,2,1,0,0,0,0,3.6666666666666665,49.905,0.8571428571428572,0.022222222222222223,0.01785537149092352,4.61323755706585,1,0,1
1098,26.0,32.0,29.99,8.0,4.0,3.1,1,0,0,0,1,0,0,0,2.6666666666666665,3.332222222222222,1.090909090909091,0.24242424242424243,0.1000322684737012,3.433664571799657,1,0,0
1099,42.8,52.0,40.44,2.0,4.0,4.3,0,0,0,0,1,0,0,0,4.333333333333333,13.479999999999999,0.75,0.03773584905660377,0.10376447876447877,3.7242465979512276,1,0,0
1100,27.1,20.0,94.36,4.0,4.0,2.2,1,1,0,1,0,0,1,0,1.6666666666666667,18.872,1.4999999999999998,0.19047619047619047,0.02307046979865772,4.55765920331704,0,0,0
1101,33.5,55.0,22.31,2.0,4.0,2.8,1,0,2,0,0,0,1,0,4.583333333333333,7.4366666666666665,0.7164179104477613,0.03571428571428571,0.12012012012012012,3.1488824530476656,1,0,0
1102,53.6,50.0,117.92,4.0,5.0,4.9,0,0,1,0,0,1,0,0,4.166666666666667,23.584,0.9677419354838709,0.0784313725490196,0.0412041708711739,4.778450998129897,1,1,0
1103,33.7,32.0,57.71,4.0,7.0,4.9,1,0,2,1,0,0,0,0,2.6666666666666665,11.542,1.9090909090909092,0.12121212121212122,0.08346107988417646,4.072610070076094,1,1,0
1104,46.9,29.0,91.93,0.0,5.0,4.6,0,1,2,0,0,1,0,0,2.4166666666666665,91.93,1.4634146341463414,0.0,0.049499623372430857,4.531846521569248,1,1,0
1105,26.8,32.0,108.76,5.0,6.0,4.2,1,0,0,0,0,0,1,0,2.6666666666666665,18.12666666666667,1.6363636363636365,0.15151515151515152,0.03826530612244898,4.6982961639775755,1,1,0
1106,35.5,46.0,59.46,7.0,5.0,2.1,0,0,2,0,0,0,0,1,3.8333333333333335,7.4325,1.0344827586206895,0.14893617021276595,0.03473370823685081,4.101981989351312,1,1,0
1107,26.6,41.0,51.91,9.0,9.0,2.3,1,0,1,1,0,0,0,0,3.4166666666666665,5.191,2.037735849056604,0.21428571428571427,0.04347004347004347,3.9685923569160404,1,1,0
1108,33.9,51.0,80.87,3.0,1.0,3.2,1,0,1,0,0,1,0,0,4.25,20.2175,0.19047619047619047,0.057692307692307696,0.039086356418712595,4.405132623388357,1,0,0
1109,48.1,22.0,78.1,8.0,7.0,3.2,0,0,0,1,0,0,0,1,1.8333333333333333,8.677777777777777,2.4705882352941178,0.34782608695652173,0.040455120101137804,4.370712874773608,0,1,0
1110,33.03467778387911,30.0,60.91,8.0,2.0,3.0,0,0,2,1,0,0,0,1,2.5,6.767777777777777,0.5714285714285714,0.25806451612903225,0.04845743821676628,4.12568171753114,1,0,0
1111,37.623073884127386,26.0,80.18,9.0,1.0,3.5,1,1,2,0,0,0,0,0,2.1666666666666665,8.018,0.31578947368421056,0.3333333333333333,0.043114067504311404,4.396668911410751,1,0,0
1112,40.9,54.0,113.54,3.0,7.0,2.934928664431251,1,1,1,0,1,0,1,0,4.5,28.385,1.2727272727272727,0.05454545454545454,0.025623613274238264,4.7409241069657115,1,1,0
1113,30.9,18.0,66.76,8.0,0.0,4.0,1,1,0,1,0,0,0,1,1.5,7.417777777777778,0.0,0.42105263157894735,0.05903187721369539,4.215972050343799,0,0,0
1114,20.6,35.0,39.67,5.0,8.0,2.3,1,1,2,0,0,0,0,0,2.9166666666666665,6.611666666666667,2.042553191489362,0.1388888888888889,0.05655274157855913,3.7054907199191334,1,1,0
1115,38.9,8.0,57.72,0.0,7.0,2.3,1,0,2,1,0,0,1,0,0.6666666666666666,57.72,4.2,0.0,0.03916893732970027,4.07278038430626,0,1,0
1116,31.6,51.0,59.41,2.0,9.0,1.5,0,0,1,0,0,0,1,0,4.25,19.80333333333333,1.7142857142857142,0.038461538461538464,0.024830326104949514,4.101154654150649,1,1,1
1117,40.8,23.0,33.11,6.0,6.0,1.8,1,0,1,0,0,1,0,0,1.9166666666666667,4.7299999999999995,2.057142857142857,0.25,0.052770448548812667,3.5295905964305545,0,1,1
1118,38.3,21.0,36.29,1.0,8.0,4.4,0,0,0,0,1,0,0,1,1.75,18.145,2.909090909090909,0.045454545454545456,0.11799410029498526,3.6187251941907292,0,1,0
1119,57.2,35.0,88.46,4.0,1.0,2.8,1,1,0,1,0,0,0,0,2.9166666666666665,17.692,0.25531914893617025,0.1111111111111111,0.03129890453834116,4.493791598004702,1,0,0
1120,35.1,30.0,53.95,7.0,8.0,1.9,1,1,2,1,0,0,1,0,2.5,6.74375,2.2857142857142856,0.22580645161290322,0.03457688808007279,4.006423680849631,1,1,1
1121,25.7,51.0,115.49,1.0,1.0,4.0,0,0,1,1,0,0,0,1,4.25,57.745,0.19047619047619047,0.019230769230769232,0.034337711391535755,4.757805432411685,1,0,0
1122,40.2,32.0,44.36,4.0,3.0,3.2,1,1,0,1,0,0,1,0,2.6666666666666665,8.872,0.8181818181818182,0.12121212121212122,0.07054673721340389,3.8146306594194965,1,0,0
1123,40.6,31.0,29.89,2.0,1.0,1.1,1,0,2,1,0,0,0,1,2.5833333333333335,9.963333333333333,0.27906976744186046,0.0625,0.0356102298478472,3.43043250693049,1,0,1
1124,54.3,7.0,95.35,5.0,4.0,2.3,1,1,0,0,0,0,0,1,0.5833333333333334,15.891666666666666,2.526315789473684,0.625,0.023871302542812663,4.567987394860375,0,0,0
1125,48.0,2.0,108.1,2.0,7.0,1.7,0,1,0,0,1,0,0,1,0.16666666666666666,36.03333333333333,6.0,0.6666666666666666,0.015582034830430799,4.692264892839025,0,1,1
1126,42.3,24.0,47.81,9.0,2.0,3.6,1,0,0,0,0,1,1,0,2.0,4.781000000000001,0.6666666666666666,0.36,0.07375537799631222,3.887935209899056,0,0,0
1127,55.6,59.0,40.21,0.0,8.0,2.1,1,0,1,0,0,1,0,1,4.916666666666667,40.21,1.352112676056338,0.0,0.050958505217180296,3.718680945350726,1,1,0
1128,23.7,55.0,38.58,9.0,6.0,1.3,1,0,1,0,0,1,1,0,4.583333333333333,3.8579999999999997,1.0746268656716418,0.16071428571428573,0.032844871147043965,3.6783239401744194,1,1,1
1129,30.3,38.0,72.2,7.0,6.0,1.2,1,1,0,0,0,0,1,0,3.1666666666666665,9.025,1.4400000000000002,0.1794871794871795,0.016393442622950817,4.293195420967266,1,1,1
1130,26.9,38.0,66.84,8.0,9.0,3.3,0,0,1,0,1,0,1,0,3.1666666666666665,7.426666666666667,2.16,0.20512820512820512,0.048643867924528295,4.2171519914836475,1,1,0
1131,33.3,24.0,45.94,8.0,4.0,1.1,1,0,1,0,0,1,1,0,2.0,5.104444444444444,1.3333333333333333,0.32,0.023434171282488286,3.8488701904228773,0,0,1
1132,21.5,11.0,24.52,1.0,3.0,4.4,0,0,1,1,0,0,0,1,0.9166666666666666,12.26,1.565217391304348,0.08333333333333333,0.1724137931034483,3.239462458476589,0,0,0
1133,45.6,1.0,68.15,9.0,9.0,1.6,1,1,1,0,1,0,0,0,0.08333333333333333,6.815,8.307692307692308,4.5,0.023138105567606652,4.236278058110767,0,1,1
1134,35.3,20.0,115.93,5.0,5.0,3.4,0,1,2,0,1,0,0,1,1.6666666666666667,19.32166666666667,1.8749999999999998,0.23809523809523808,0.02907722569058411,4.7615754651522275,0,1,0
1135,20.4,19.0,85.25,9.0,6.0,2.8,1,0,2,0,0,0,1,0,1.5833333333333333,8.525,2.3225806451612905,0.45,0.032463768115942024,4.457250055911469,0,1,0
1136,39.91580373748238,12.0,69.55,8.0,5.0,2.8,1,1,0,0,0,0,1,0,1.0,7.727777777777778,2.5,0.6153846153846154,0.039688164422395464,4.256321678298823,0,1,0
1137,41.8,16.0,31.07,5.0,2.0,1.3,1,0,2,0,0,1,0,1,1.3333333333333333,5.178333333333334,0.8571428571428572,0.29411764705882354,0.04053632678515747,3.4679210137050633,0,0,1
1138,48.1,2.0,45.24,3.0,1.0,4.2,1,1,1,0,0,1,0,0,0.16666666666666666,11.31,0.8571428571428571,1.0,0.09083044982698962,3.833845224364122,0,0,0
1139,62.0,36.0,49.48,1.0,2.0,4.6,0,1,0,1,0,0,0,1,3.0,24.74,0.5,0.02702702702702703,0.09112519809825674,3.9215772182329576,1,0,0
1140,65.4,55.0,96.48,1.0,1.0,3.1785973138108488,1,0,1,0,0,1,1,0,4.583333333333333,48.24,0.17910447761194032,0.017857142857142856,0.03260768684664391,4.579647228757006,1,0,0
1141,43.0,41.0,107.67,3.0,7.0,1.7,0,1,2,1,0,0,0,0,3.4166666666666665,26.9175,1.5849056603773588,0.07142857142857142,0.015643691911291065,4.68831576707476,1,1,1
1142,26.1,27.0,110.16,8.0,0.0,4.6,0,1,2,0,0,1,0,0,2.25,12.24,0.0,0.2857142857142857,0.04138179201151493,4.710970604874303,1,0,0
1143,18.0,25.0,118.46,5.0,6.0,3.2,1,0,1,1,0,0,0,0,2.0833333333333335,19.743333333333332,1.9459459459459458,0.19230769230769232,0.0267872091076511,4.7829815873041595,1,1,0
